"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"60734099999","2016-01-01","36.0666666","9.3666666","445.0","SILIANA, TS","  54.3"," 6","  48.2"," 6","1026.6"," 6","974.1"," 6","999.9"," 0","  2.0"," 6","  4.1","999.9","  64.2","*","  46.6"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-02","36.0666666","9.3666666","445.0","SILIANA, TS","  58.3"," 5","  43.1"," 5","1021.7"," 5","969.8"," 5","999.9"," 0","  2.4"," 5","  4.1","999.9","  70.5"," ","  44.2"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-03","36.0666666","9.3666666","445.0","SILIANA, TS","  52.9"," 6","  43.2"," 6","1018.7"," 6","966.4"," 6","999.9"," 0","  4.6"," 6","  8.9","999.9","  61.3","*","  43.7"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-04","36.0666666","9.3666666","445.0","SILIANA, TS","  59.6"," 7","  45.9"," 7","1011.1"," 7","959.9"," 7","999.9"," 0","  4.7"," 7","  8.0","999.9","  70.2"," ","  50.9"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-05","36.0666666","9.3666666","445.0","SILIANA, TS","  61.9"," 6","  45.1"," 6","1007.3"," 6","956.5"," 6","999.9"," 0","  4.7"," 6","  8.0","999.9","  70.2","*","  54.7"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-07","36.0666666","9.3666666","445.0","SILIANA, TS","  47.9"," 5","  35.3"," 5","1017.2"," 5","964.5"," 5","999.9"," 0"," 10.6"," 5"," 12.0","999.9","  54.1","*","  43.3"," "," 0.02","G","999.9","000000"
"60734099999","2016-01-12","36.0666666","9.3666666","445.0","SILIANA, TS","  50.6"," 5","  39.3"," 5","1019.5"," 5","966.9"," 5","999.9"," 0","  3.5"," 5","  9.9","999.9","  67.6","*","  40.5"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-13","36.0666666","9.3666666","445.0","SILIANA, TS","  49.0"," 4","  37.9"," 4","1026.9"," 4","973.8"," 4","999.9"," 0","  5.5"," 4","  9.9","999.9","  58.6","*","  39.9","*"," 0.00","G","999.9","000000"
"60734099999","2016-01-14","36.0666666","9.3666666","445.0","SILIANA, TS","  47.6"," 5","  35.5"," 5","1025.0"," 5","971.8"," 5","999.9"," 0","  4.0"," 5","  8.0","999.9","  65.8","*","  36.7"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-15","36.0666666","9.3666666","445.0","SILIANA, TS","  52.4"," 7","  39.8"," 7","1016.3"," 7","964.1"," 7","999.9"," 0","  2.6"," 7","  6.0","999.9","  62.8"," ","  45.5"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-16","36.0666666","9.3666666","445.0","SILIANA, TS","  40.4"," 7","  37.0"," 7","1015.3"," 7","962.0"," 7","999.9"," 0","  9.4"," 7"," 14.0","999.9","  43.7","*","  34.5","*"," 0.46","G","999.9","010000"
"60734099999","2016-01-17","36.0666666","9.3666666","445.0","SILIANA, TS","  38.1"," 7","  35.5"," 7","1019.7"," 7","965.8"," 7","999.9"," 0","  9.9"," 7"," 15.9","999.9","  41.9","*","  33.6"," "," 1.04","G","999.9","010000"
"60734099999","2016-01-18","36.0666666","9.3666666","445.0","SILIANA, TS","  43.3"," 7","  37.1"," 7","1020.3"," 7","966.9"," 7","999.9"," 0","  4.3"," 7","  8.0","999.9","  55.0"," ","  38.8"," "," 0.37","G","999.9","000000"
"60734099999","2016-01-19","36.0666666","9.3666666","445.0","SILIANA, TS","  45.8"," 7","  36.2"," 7","1016.4"," 7","963.5"," 7","999.9"," 0","  5.1"," 7","  9.9","999.9","  54.7"," ","  37.4"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-20","36.0666666","9.3666666","445.0","SILIANA, TS","  43.7"," 7","  38.4"," 7","1021.2"," 7","967.9"," 7","999.9"," 0","  1.8"," 7","  4.1","999.9","  57.7"," ","  35.1"," "," 0.01","G","999.9","000000"
"60734099999","2016-01-21","36.0666666","9.3666666","445.0","SILIANA, TS","  45.0"," 7","  39.0"," 7","1022.2"," 7","969.0"," 7","999.9"," 0","  2.1"," 7","  4.1","999.9","  57.9"," ","  36.9"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-22","36.0666666","9.3666666","445.0","SILIANA, TS","  45.2"," 7","  42.2"," 7","1029.0"," 7","975.4"," 7","999.9"," 0","  2.2"," 7","  4.1","999.9","  57.4"," ","  40.3"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-23","36.0666666","9.3666666","445.0","SILIANA, TS","  47.1"," 8","  43.8"," 8","1034.4"," 8","980.8"," 8","999.9"," 0","  1.2"," 8","  6.0","999.9","  56.7"," ","  40.1"," "," 0.05","G","999.9","000000"
"60734099999","2016-01-24","36.0666666","9.3666666","445.0","SILIANA, TS","  48.9"," 8","  44.9"," 8","1034.6"," 8","981.1"," 8","999.9"," 0","  3.0"," 8","  8.0","999.9","  57.7"," ","  43.3","*"," 0.00","G","999.9","000000"
"60734099999","2016-01-25","36.0666666","9.3666666","445.0","SILIANA, TS","  44.7"," 7","  40.3"," 7","1035.8"," 7","981.8"," 7","999.9"," 0","  2.4"," 7","  4.1","999.9","  63.5"," ","  34.9"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-26","36.0666666","9.3666666","445.0","SILIANA, TS","  47.0"," 5","  38.1"," 5","1034.0"," 5","980.3"," 5","999.9"," 0","  4.0"," 5","  5.1","999.9","  64.2","*","  37.9"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-27","36.0666666","9.3666666","445.0","SILIANA, TS","  49.4"," 5","  37.1"," 5","1032.6"," 5","979.2"," 5","999.9"," 0","  3.8"," 5","  5.1","999.9","  66.6","*","  40.3"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-29","36.0666666","9.3666666","445.0","SILIANA, TS","  44.1"," 5","  35.3"," 5","1032.8"," 5","978.9"," 5","999.9"," 0","  3.0"," 5","  5.1","999.9","  60.3","*","  34.5"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-30","36.0666666","9.3666666","445.0","SILIANA, TS","  47.7"," 5","  35.6"," 5","1032.3"," 5","978.7"," 5","999.9"," 0","  1.7"," 5","  1.9","999.9","  66.2","*","  36.9"," "," 0.00","G","999.9","000000"
"60734099999","2016-01-31","36.0666666","9.3666666","445.0","SILIANA, TS","  45.0"," 5","  39.6"," 5","1031.7"," 5","978.0"," 5","999.9"," 0","  2.4"," 5","  7.0","999.9","  57.6","*","  35.6"," "," 0.00","G","999.9","000000"
"60734099999","2016-02-01","36.0666666","9.3666666","445.0","SILIANA, TS","  47.7"," 5","  42.1"," 5","1031.1"," 5","977.6"," 5","999.9"," 0","  3.4"," 5","  8.0","999.9","  59.2","*","  38.7"," "," 0.00","G","999.9","000000"
"60734099999","2016-02-02","36.0666666","9.3666666","445.0","SILIANA, TS","  51.3"," 7","  43.5"," 7","1030.6"," 7","977.5"," 7","999.9"," 0","  2.7"," 7","  4.1","999.9","  65.8"," ","  38.8"," "," 0.00","G","999.9","000000"
"60734099999","2016-02-03","36.0666666","9.3666666","445.0","SILIANA, TS","  52.5"," 6","  42.8"," 6","1025.1"," 6","972.5"," 6","999.9"," 0","  2.3"," 6","  5.1","999.9","  69.8"," ","  39.9"," "," 0.00","G","999.9","000000"
"60734099999","2016-02-04","36.0666666","9.3666666","445.0","SILIANA, TS","  49.9"," 6","  40.7"," 6","1028.1"," 6","975.1"," 6","999.9"," 0","  9.0"," 6"," 12.0","999.9","  54.9"," ","  46.9"," "," 0.00","G","999.9","000000"
"60734099999","2016-02-05","36.0666666","9.3666666","445.0","SILIANA, TS","  49.7"," 8","  39.9"," 8","1030.5"," 8","977.3"," 8","999.9"," 0","  4.3"," 8","  8.0","999.9","  58.1"," ","  42.6"," "," 0.00","G","999.9","000000"
"60734099999","2016-02-06","36.0666666","9.3666666","445.0","SILIANA, TS","  49.9"," 8","  34.6"," 8","1028.3"," 8","975.2"," 8","999.9"," 0","  5.8"," 8"," 11.1","999.9","  63.5"," ","  36.7"," "," 0.00","G","999.9","000000"
"60734099999","2016-02-07","36.0666666","9.3666666","445.0","SILIANA, TS","  54.5"," 8","  35.8"," 8","1020.2"," 8","968.0"," 8","999.9"," 0","  5.0"," 8","  8.0","999.9","  71.8"," ","  41.4"," "," 0.00","G","999.9","000000"
