"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"60710099999","2013-01-01","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  49.9","24","  43.2","24","1020.8"," 8","012.7"," 8","  7.2","24","  4.6","24","  9.9","999.9","  63.9"," ","  42.6"," "," 0.00","G","999.9","000000"
"60710099999","2013-01-02","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  49.1","23","  43.4","23","1020.0"," 8","011.9"," 8","  6.4","23","  6.4","23"," 16.9","999.9","  59.4"," ","  41.0"," "," 0.00","G","999.9","010000"
"60710099999","2013-01-03","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  51.6","19","  47.3","19","1028.9"," 8","020.8"," 8","  6.3","19","  2.8","19","  6.0","999.9","  55.8"," ","  45.5"," "," 0.68","G","999.9","010000"
"60710099999","2013-01-04","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  53.2","20","  49.3","20","1033.2"," 8","025.1"," 8","  6.4","20","  7.3","20"," 15.9","999.9","  57.7"," ","  48.2"," "," 0.08","G","999.9","010000"
"60710099999","2013-01-05","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  55.6","22","  50.3","22","1028.0"," 8","020.0"," 8","  7.0","22"," 15.3","22"," 22.9"," 33.0","  59.7"," ","  50.9"," "," 0.33","G","999.9","010000"
"60710099999","2013-01-06","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  57.8","21","  51.0","21","1025.1"," 8","017.2"," 8","  6.8","21"," 12.0","21"," 16.9","999.9","  62.4"," ","  55.2"," "," 0.00","G","999.9","000000"
"60710099999","2013-01-07","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  58.5","21","  50.7","21","1023.9"," 8","016.0"," 8","  7.2","21"," 14.1","21"," 19.0","999.9","  62.6","*","  55.2"," "," 0.00","G","999.9","000000"
"60710099999","2013-01-08","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  57.1","22","  50.0","22","1027.0"," 7","019.0"," 7","  6.9","22","  7.4","22"," 12.0","999.9","  61.9"," ","  51.8","*"," 0.00","G","999.9","000000"
"60710099999","2013-01-09","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  56.6","22","  48.8","22","1025.5"," 8","017.5"," 8","  7.0","22","  8.2","22"," 14.0","999.9","  62.6","*","  51.3","*"," 0.00","G","999.9","000000"
"60710099999","2013-01-10","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  56.2","21","  49.1","21","1020.9"," 8","012.9"," 8","  6.2","21"," 14.3","21"," 22.9"," 29.9","  61.7"," ","  43.0"," "," 0.00","G","999.9","010000"
"60710099999","2013-01-11","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  58.0","24","  50.3","24","1019.6"," 8","011.7"," 8","  6.5","23"," 13.0","24"," 19.0","999.9","  62.6","*","  55.4","*"," 0.03","G","999.9","000000"
"60710099999","2013-01-12","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  54.9","22","  47.6","22","1020.5"," 8","012.6"," 8","  7.1","22","  6.3","22"," 14.0","999.9","  61.3"," ","  50.0","*"," 0.00","G","999.9","000000"
"60710099999","2013-01-13","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  55.3","22","  43.4","22","1014.8"," 8","006.9"," 8","  7.1","22","  5.8","22"," 19.0","999.9","  66.2","*","  44.6","*"," 0.00","G","999.9","000000"
"60710099999","2013-01-14","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  49.4","20","  43.8","20","1014.6"," 8","006.6"," 8","  5.9","20","  6.0","20"," 14.0","999.9","  56.1"," ","  44.6","*"," 0.17","G","999.9","010000"
"60710099999","2013-01-15","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  50.1","23","  40.6","23","1013.8"," 8","005.8"," 8","  6.7","22"," 10.9","23"," 25.1"," 36.9","  56.5"," ","  40.8"," "," 0.19","G","999.9","000000"
"60710099999","2013-01-16","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  52.7","21","  42.2","21","1010.7"," 8","002.7"," 8","  6.9","21"," 14.6","21"," 22.9"," 37.9","  58.8"," ","  44.1"," "," 0.61","G","999.9","010000"
"60710099999","2013-01-17","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  52.8","23","  43.2","23","1006.3"," 7","998.4"," 7","  5.4","23"," 16.2","23"," 22.9"," 35.9","  57.4"," ","  48.2","*"," 0.02","G","999.9","010000"
"60710099999","2013-01-18","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  52.8","22","  48.2","22","1007.3"," 8","999.3"," 8","  5.5","22","  9.4","22"," 15.0","999.9","  57.2"," ","  46.4","*"," 0.94","G","999.9","010000"
"60710099999","2013-01-19","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  66.0","21","  49.4","21","1001.5"," 8","994.4"," 7","  6.6","21","  7.6","21"," 16.9"," 29.9","  72.3"," ","  53.4"," "," 0.24","G","999.9","000000"
"60710099999","2013-01-20","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  58.3","21","  42.2","21"," 998.0"," 7","990.3"," 7","  6.8","21"," 11.5","21"," 22.0"," 27.0","  68.2","*","  50.0","*"," 0.00","G","999.9","000000"
"60710099999","2013-01-21","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  52.7","21","  44.9","21","1005.3"," 8","997.4"," 8","  6.4","21"," 12.6","21"," 21.0"," 34.0","  59.4"," ","  48.0"," "," 0.17","G","999.9","010000"
"60710099999","2013-01-22","36.98","8.876944","70.1","TABARKA 7 NOVEMBRE, TS","  51.7","21","  43.0","21","1012.8"," 8","004.9"," 8","  6.3","21","  7.7","21"," 15.0","999.9","  59.0"," ","  42.8","*"," 0.35","G","999.9","010000"
