"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"60750099999","1997-01-01","34.717953","10.690972","25.9","THYNA, TS","  54.3","23","  40.1","22","1019.3","23","016.0","23","  6.7","23","  6.4","23"," 12.0","999.9","  66.0"," ","  44.6","*"," 0.00","D","999.9","000000"
"60750099999","1997-01-02","34.717953","10.690972","25.9","THYNA, TS","  52.7","22","  43.6","22","1015.4","22","012.2","22","  5.5","22","  3.1","22","  8.0","999.9","  63.3"," ","  42.8","*"," 0.00","D","999.9","100000"
"60750099999","1997-01-03","34.717953","10.690972","25.9","THYNA, TS","  54.8","21","  33.3","21","1009.7","21","006.4","21","  5.8","21","  6.7","21"," 15.9","999.9","  71.2"," ","  41.4"," "," 0.00","D","999.9","000000"
"60750099999","1997-01-04","34.717953","10.690972","25.9","THYNA, TS","  55.9","20","  29.8","20","1012.3","20","009.1","20","  6.8","20","  8.9","20"," 14.0","999.9","  69.8"," ","  41.2"," "," 0.00","D","999.9","000000"
"60750099999","1997-01-05","34.717953","10.690972","25.9","THYNA, TS","  50.6","20","  34.0","20","1015.5","20","012.2","20","  7.0","20","  5.4","20"," 12.0","999.9","  64.6"," ","  41.0","*"," 0.00","D","999.9","000000"
"60750099999","1997-01-06","34.717953","10.690972","25.9","THYNA, TS","  52.4","23","  42.2","23","1012.0","23","008.7","23","  6.7","23","  2.8","23","  9.9","999.9","  64.9"," ","  23.0"," "," 0.00","D","999.9","010000"
"60750099999","1997-01-07","34.717953","10.690972","25.9","THYNA, TS","  52.5","20","  34.0","20","1010.6","20","007.3","20","  6.4","20","  8.2","20"," 15.9","999.9","  63.0"," ","  43.2"," "," 0.04","G","999.9","010000"
"60750099999","1997-01-08","34.717953","10.690972","25.9","THYNA, TS","  52.2","20","  29.9","20","1015.6","20","012.4","20","  6.8","19","  9.5","20"," 15.9","999.9","  63.5"," ","  42.8","*"," 0.00","G","999.9","000000"
"60750099999","1997-01-09","34.717953","10.690972","25.9","THYNA, TS","  56.8","24","  30.8","24","1011.3","24","008.1","24","  7.1","24","  9.0","24"," 12.0","999.9","  69.3"," ","  47.3"," "," 0.00","D","999.9","000000"
"60750099999","1997-01-10","34.717953","10.690972","25.9","THYNA, TS","  54.4","24","  41.6","24","1009.5","24","006.2","24","  6.3","24","  4.5","24","  8.0","999.9","  64.0"," ","  48.2","*"," 0.02","G","999.9","010000"
"60750099999","1997-01-11","34.717953","10.690972","25.9","THYNA, TS","  51.1","24","  37.2","24","1011.7","24","008.6","24","  6.8","24","  6.5","24"," 12.0","999.9","  60.1"," ","  44.6"," "," 0.12","G","999.9","000000"
"60750099999","1997-01-12","34.717953","10.690972","25.9","THYNA, TS","  54.4","24","  36.7","24","1012.8","24","009.5","24","  7.0","24"," 12.0","24"," 16.9","999.9","  61.7"," ","  45.7"," "," 0.00","G","999.9","000000"
